CALENDAR_YEAR,LOCATION_ID,LOCATION,GENDER_CATEGORY,GENDER_HOMELESSNESS_COUNT,RACE_CATEGORY,RACE_COMBINATION,RACE_COUNT
2022,CA-522,Humboldt County CoC,Cisgender Woman,877,"Black, African American or African",In_Combination,43
2022,CA-522,Humboldt County CoC,Cisgender Woman,877,Hispanic/Latina/e/o,Alone,26
2022,CA-522,Humboldt County CoC,Cisgender Woman,877,Hispanic/Latina/e/o,In_Combination,196
2022,CA-522,Humboldt County CoC,Cisgender Woman,877,Native Hawaiian or Pacific Islander,Alone,12
2022,CA-522,Humboldt County CoC,Cisgender Woman,877,Native Hawaiian or Pacific Islander,In_Combination,22
2022,CA-522,Humboldt County CoC,Cisgender Woman,877,White,Alone,1312
2022,CA-522,Humboldt County CoC,Cisgender Woman,877,White,In_Combination,273
2022,CA-522,Humboldt County CoC,Client doesn't know,83,"American Indian, Alaska Native, or Indigenous",Alone,192
2022,CA-522,Humboldt County CoC,Client doesn't know,83,"American Indian, Alaska Native, or Indigenous",In_Combination,203
2022,CA-522,Humboldt County CoC,Client doesn't know,83,Asian or Asian American,Alone,14
2022,CA-522,Humboldt County CoC,Client doesn't know,83,Asian or Asian American,In_Combination,13
2022,CA-522,Humboldt County CoC,Client doesn't know,83,"Black, African American or African",Alone,78
2022,CA-522,Humboldt County CoC,Client doesn't know,83,"Black, African American or African",In_Combination,43
2022,CA-522,Humboldt County CoC,Client doesn't know,83,Hispanic/Latina/e/o,Alone,26
2022,CA-522,Humboldt County CoC,Client doesn't know,83,Hispanic/Latina/e/o,In_Combination,196
2022,CA-522,Humboldt County CoC,Client doesn't know,83,Native Hawaiian or Pacific Islander,Alone,12
2022,CA-522,Humboldt County CoC,Client doesn't know,83,Native Hawaiian or Pacific Islander,In_Combination,22
2022,CA-522,Humboldt County CoC,Client doesn't know,83,White,Alone,1312
2022,CA-522,Humboldt County CoC,Client doesn't know,83,White,In_Combination,273
2022,CA-522,Humboldt County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",29,"American Indian, Alaska Native, or Indigenous",Alone,192
2022,CA-522,Humboldt County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",29,"American Indian, Alaska Native, or Indigenous",In_Combination,203
2022,CA-522,Humboldt County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",29,Asian or Asian American,Alone,14
2022,CA-522,Humboldt County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",29,Asian or Asian American,In_Combination,13
2022,CA-522,Humboldt County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",29,"Black, African American or African",Alone,78
2022,CA-522,Humboldt County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",29,"Black, African American or African",In_Combination,43
2022,CA-522,Humboldt County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",29,Hispanic/Latina/e/o,Alone,26
2022,CA-522,Humboldt County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",29,Hispanic/Latina/e/o,In_Combination,196
2022,CA-522,Humboldt County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",29,Native Hawaiian or Pacific Islander,Alone,12
2022,CA-522,Humboldt County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",29,Native Hawaiian or Pacific Islander,In_Combination,22
2022,CA-522,Humboldt County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",29,White,Alone,1312
2022,CA-522,Humboldt County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",29,White,In_Combination,273
2022,CA-522,Humboldt County CoC,Questioning,*,"American Indian, Alaska Native, or Indigenous",Alone,192
2022,CA-522,Humboldt County CoC,Questioning,*,"American Indian, Alaska Native, or Indigenous",In_Combination,203
2022,CA-522,Humboldt County CoC,Questioning,*,Asian or Asian American,Alone,14
2022,CA-522,Humboldt County CoC,Questioning,*,Asian or Asian American,In_Combination,13
2022,CA-522,Humboldt County CoC,Questioning,*,"Black, African American or African",Alone,78
2022,CA-522,Humboldt County CoC,Questioning,*,"Black, African American or African",In_Combination,43
2022,CA-522,Humboldt County CoC,Questioning,*,Hispanic/Latina/e/o,Alone,26
2022,CA-522,Humboldt County CoC,Questioning,*,Hispanic/Latina/e/o,In_Combination,196
2022,CA-522,Humboldt County CoC,Questioning,*,Native Hawaiian or Pacific Islander,Alone,12
2022,CA-522,Humboldt County CoC,Questioning,*,Native Hawaiian or Pacific Islander,In_Combination,22
2022,CA-522,Humboldt County CoC,Questioning,*,White,Alone,1312
2022,CA-522,Humboldt County CoC,Questioning,*,White,In_Combination,273
2022,CA-522,Humboldt County CoC,Transgender,18,"American Indian, Alaska Native, or Indigenous",Alone,192
2022,CA-522,Humboldt County CoC,Transgender,18,"American Indian, Alaska Native, or Indigenous",In_Combination,203
2022,CA-522,Humboldt County CoC,Transgender,18,Asian or Asian American,Alone,14
2022,CA-522,Humboldt County CoC,Transgender,18,Asian or Asian American,In_Combination,13
2022,CA-522,Humboldt County CoC,Transgender,18,"Black, African American or African",Alone,78
2022,CA-522,Humboldt County CoC,Transgender,18,"Black, African American or African",In_Combination,43
2022,CA-522,Humboldt County CoC,Transgender,18,Hispanic/Latina/e/o,Alone,26
2022,CA-522,Humboldt County CoC,Transgender,18,Hispanic/Latina/e/o,In_Combination,196
2022,CA-522,Humboldt County CoC,Transgender,18,Native Hawaiian or Pacific Islander,Alone,12
2022,CA-522,Humboldt County CoC,Transgender,18,Native Hawaiian or Pacific Islander,In_Combination,22
2022,CA-522,Humboldt County CoC,Transgender,18,White,Alone,1312
2022,CA-522,Humboldt County CoC,Transgender,18,White,In_Combination,273
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Man,282,"American Indian, Alaska Native, or Indigenous",Alone,23
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Man,282,"American Indian, Alaska Native, or Indigenous",In_Combination,31
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Man,282,Asian or Asian American,Alone,12
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Man,282,Asian or Asian American,In_Combination,*
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Man,282,"Black, African American or African",Alone,11
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Man,282,"Black, African American or African",In_Combination,*
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Man,282,Hispanic/Latina/e/o,Alone,*
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Man,282,Hispanic/Latina/e/o,In_Combination,146
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Man,282,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Man,282,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Man,282,White,Alone,381
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Man,282,White,In_Combination,165
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Woman,335,"American Indian, Alaska Native, or Indigenous",Alone,23
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Woman,335,"American Indian, Alaska Native, or Indigenous",In_Combination,31
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Woman,335,Asian or Asian American,Alone,12
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Woman,335,Asian or Asian American,In_Combination,*
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Woman,335,"Black, African American or African",Alone,11
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Woman,335,"Black, African American or African",In_Combination,*
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Woman,335,Hispanic/Latina/e/o,Alone,*
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Woman,335,Hispanic/Latina/e/o,In_Combination,146
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Woman,335,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Woman,335,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Woman,335,White,Alone,381
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Woman,335,White,In_Combination,165
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Client doesn't know,*,"American Indian, Alaska Native, or Indigenous",Alone,23
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Client doesn't know,*,"American Indian, Alaska Native, or Indigenous",In_Combination,31
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Client doesn't know,*,Asian or Asian American,Alone,12
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Client doesn't know,*,Asian or Asian American,In_Combination,*
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Client doesn't know,*,"Black, African American or African",Alone,11
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Client doesn't know,*,"Black, African American or African",In_Combination,*
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Client doesn't know,*,Hispanic/Latina/e/o,Alone,*
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Client doesn't know,*,Hispanic/Latina/e/o,In_Combination,146
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Client doesn't know,*,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Client doesn't know,*,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Client doesn't know,*,White,Alone,381
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Client doesn't know,*,White,In_Combination,165
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC","Culturally Specific, Non-Binary, and/or a Different Identity",*,"American Indian, Alaska Native, or Indigenous",Alone,23
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC","Culturally Specific, Non-Binary, and/or a Different Identity",*,"American Indian, Alaska Native, or Indigenous",In_Combination,31
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC","Culturally Specific, Non-Binary, and/or a Different Identity",*,Asian or Asian American,Alone,12
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC","Culturally Specific, Non-Binary, and/or a Different Identity",*,Asian or Asian American,In_Combination,*
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC","Culturally Specific, Non-Binary, and/or a Different Identity",*,"Black, African American or African",Alone,11
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC","Culturally Specific, Non-Binary, and/or a Different Identity",*,"Black, African American or African",In_Combination,*
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC","Culturally Specific, Non-Binary, and/or a Different Identity",*,Hispanic/Latina/e/o,Alone,*
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC","Culturally Specific, Non-Binary, and/or a Different Identity",*,Hispanic/Latina/e/o,In_Combination,146
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC","Culturally Specific, Non-Binary, and/or a Different Identity",*,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC","Culturally Specific, Non-Binary, and/or a Different Identity",*,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC","Culturally Specific, Non-Binary, and/or a Different Identity",*,White,Alone,381
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC","Culturally Specific, Non-Binary, and/or a Different Identity",*,White,In_Combination,165
2022,CA-524,"Yuba, Sutter Counties CoC",Cisgender Man,1239,"American Indian, Alaska Native, or Indigenous",Alone,70
2022,CA-524,"Yuba, Sutter Counties CoC",Cisgender Man,1239,"American Indian, Alaska Native, or Indigenous",In_Combination,108
2022,CA-524,"Yuba, Sutter Counties CoC",Cisgender Man,1239,Asian or Asian American,Alone,26
2022,CA-524,"Yuba, Sutter Counties CoC",Cisgender Man,1239,Asian or Asian American,In_Combination,14
2022,CA-524,"Yuba, Sutter Counties CoC",Cisgender Man,1239,"Black, African American or African",Alone,206
2022,CA-524,"Yuba, Sutter Counties CoC",Cisgender Man,1239,"Black, African American or African",In_Combination,59
2022,CA-524,"Yuba, Sutter Counties CoC",Cisgender Man,1239,Hispanic/Latina/e/o,Alone,338
2022,CA-524,"Yuba, Sutter Counties CoC",Cisgender Man,1239,Hispanic/Latina/e/o,In_Combination,339
2022,CA-524,"Yuba, Sutter Counties CoC",Cisgender Man,1239,Native Hawaiian or Pacific Islander,Alone,18
2022,CA-524,"Yuba, Sutter Counties CoC",Cisgender Man,1239,Native Hawaiian or Pacific Islander,In_Combination,16
2022,CA-524,"Yuba, Sutter Counties CoC",Cisgender Man,1239,White,Alone,1436
2022,CA-524,"Yuba, Sutter Counties CoC",Cisgender Man,1239,White,In_Combination,381
2022,CA-524,"Yuba, Sutter Counties CoC",Cisgender Woman,1391,"American Indian, Alaska Native, or Indigenous",Alone,70
2022,CA-524,"Yuba, Sutter Counties CoC",Cisgender Woman,1391,"American Indian, Alaska Native, or Indigenous",In_Combination,108
2022,CA-524,"Yuba, Sutter Counties CoC",Cisgender Woman,1391,Asian or Asian American,Alone,26
2022,CA-524,"Yuba, Sutter Counties CoC",Cisgender Woman,1391,Asian or Asian American,In_Combination,14
2022,CA-524,"Yuba, Sutter Counties CoC",Cisgender Woman,1391,"Black, African American or African",Alone,206
2022,CA-524,"Yuba, Sutter Counties CoC",Cisgender Woman,1391,"Black, African American or African",In_Combination,59
2022,CA-524,"Yuba, Sutter Counties CoC",Cisgender Woman,1391,Hispanic/Latina/e/o,Alone,338
2022,CA-524,"Yuba, Sutter Counties CoC",Cisgender Woman,1391,Hispanic/Latina/e/o,In_Combination,339
2022,CA-524,"Yuba, Sutter Counties CoC",Cisgender Woman,1391,Native Hawaiian or Pacific Islander,Alone,18
2022,CA-524,"Yuba, Sutter Counties CoC",Cisgender Woman,1391,Native Hawaiian or Pacific Islander,In_Combination,16
2022,CA-524,"Yuba, Sutter Counties CoC",Cisgender Woman,1391,White,Alone,1436
2022,CA-524,"Yuba, Sutter Counties CoC",Cisgender Woman,1391,White,In_Combination,381
2022,CA-524,"Yuba, Sutter Counties CoC","Culturally Specific, Non-Binary, and/or a Different Identity",*,"American Indian, Alaska Native, or Indigenous",Alone,70
2022,CA-524,"Yuba, Sutter Counties CoC","Culturally Specific, Non-Binary, and/or a Different Identity",*,"American Indian, Alaska Native, or Indigenous",In_Combination,108
2022,CA-524,"Yuba, Sutter Counties CoC","Culturally Specific, Non-Binary, and/or a Different Identity",*,Asian or Asian American,Alone,26
2022,CA-524,"Yuba, Sutter Counties CoC","Culturally Specific, Non-Binary, and/or a Different Identity",*,Asian or Asian American,In_Combination,14
2022,CA-524,"Yuba, Sutter Counties CoC","Culturally Specific, Non-Binary, and/or a Different Identity",*,"Black, African American or African",Alone,206
2022,CA-524,"Yuba, Sutter Counties CoC","Culturally Specific, Non-Binary, and/or a Different Identity",*,"Black, African American or African",In_Combination,59
2022,CA-524,"Yuba, Sutter Counties CoC","Culturally Specific, Non-Binary, and/or a Different Identity",*,Hispanic/Latina/e/o,Alone,338
2022,CA-524,"Yuba, Sutter Counties CoC","Culturally Specific, Non-Binary, and/or a Different Identity",*,Hispanic/Latina/e/o,In_Combination,339
2022,CA-524,"Yuba, Sutter Counties CoC","Culturally Specific, Non-Binary, and/or a Different Identity",*,Native Hawaiian or Pacific Islander,Alone,18
2022,CA-524,"Yuba, Sutter Counties CoC","Culturally Specific, Non-Binary, and/or a Different Identity",*,Native Hawaiian or Pacific Islander,In_Combination,16
2022,CA-524,"Yuba, Sutter Counties CoC","Culturally Specific, Non-Binary, and/or a Different Identity",*,White,Alone,1436
2022,CA-524,"Yuba, Sutter Counties CoC","Culturally Specific, Non-Binary, and/or a Different Identity",*,White,In_Combination,381
2022,CA-524,"Yuba, Sutter Counties CoC",Transgender,*,"American Indian, Alaska Native, or Indigenous",Alone,70
2022,CA-524,"Yuba, Sutter Counties CoC",Transgender,*,"American Indian, Alaska Native, or Indigenous",In_Combination,108
2022,CA-524,"Yuba, Sutter Counties CoC",Transgender,*,Asian or Asian American,Alone,26
2022,CA-524,"Yuba, Sutter Counties CoC",Transgender,*,Asian or Asian American,In_Combination,14
2022,CA-524,"Yuba, Sutter Counties CoC",Transgender,*,"Black, African American or African",Alone,206
2022,CA-524,"Yuba, Sutter Counties CoC",Transgender,*,"Black, African American or African",In_Combination,59
2022,CA-524,"Yuba, Sutter Counties CoC",Transgender,*,Hispanic/Latina/e/o,Alone,338
2022,CA-524,"Yuba, Sutter Counties CoC",Transgender,*,Hispanic/Latina/e/o,In_Combination,339
2022,CA-524,"Yuba, Sutter Counties CoC",Transgender,*,Native Hawaiian or Pacific Islander,Alone,18
2022,CA-524,"Yuba, Sutter Counties CoC",Transgender,*,Native Hawaiian or Pacific Islander,In_Combination,16
2022,CA-524,"Yuba, Sutter Counties CoC",Transgender,*,White,Alone,1436
2022,CA-524,"Yuba, Sutter Counties CoC",Transgender,*,White,In_Combination,381
2022,CA-525,El Dorado County CoC,Cisgender Man,274,"American Indian, Alaska Native, or Indigenous",Alone,14
2022,CA-525,El Dorado County CoC,Cisgender Man,274,"American Indian, Alaska Native, or Indigenous",In_Combination,17
2022,CA-525,El Dorado County CoC,Cisgender Man,274,Asian or Asian American,Alone,*
2022,CA-525,El Dorado County CoC,Cisgender Man,274,Asian or Asian American,In_Combination,*
2022,CA-525,El Dorado County CoC,Cisgender Man,274,"Black, African American or African",Alone,21
2022,CA-525,El Dorado County CoC,Cisgender Man,274,"Black, African American or African",In_Combination,11
2022,CA-525,El Dorado County CoC,Cisgender Man,274,Hispanic/Latina/e/o,Alone,*
2022,CA-525,El Dorado County CoC,Cisgender Man,274,Hispanic/Latina/e/o,In_Combination,67
2022,CA-525,El Dorado County CoC,Cisgender Man,274,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-525,El Dorado County CoC,Cisgender Man,274,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-525,El Dorado County CoC,Cisgender Man,274,White,Alone,341
2022,CA-525,El Dorado County CoC,Cisgender Man,274,White,In_Combination,76
2022,CA-525,El Dorado County CoC,Cisgender Woman,211,"American Indian, Alaska Native, or Indigenous",Alone,14
2022,CA-525,El Dorado County CoC,Cisgender Woman,211,"American Indian, Alaska Native, or Indigenous",In_Combination,17
2022,CA-525,El Dorado County CoC,Cisgender Woman,211,Asian or Asian American,Alone,*
2022,CA-525,El Dorado County CoC,Cisgender Woman,211,Asian or Asian American,In_Combination,*
2022,CA-525,El Dorado County CoC,Cisgender Woman,211,"Black, African American or African",Alone,21
2022,CA-525,El Dorado County CoC,Cisgender Woman,211,"Black, African American or African",In_Combination,11
2022,CA-525,El Dorado County CoC,Cisgender Woman,211,Hispanic/Latina/e/o,Alone,*
2022,CA-525,El Dorado County CoC,Cisgender Woman,211,Hispanic/Latina/e/o,In_Combination,67
2022,CA-525,El Dorado County CoC,Cisgender Woman,211,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-525,El Dorado County CoC,Cisgender Woman,211,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-525,El Dorado County CoC,Cisgender Woman,211,White,Alone,341
2022,CA-525,El Dorado County CoC,Cisgender Woman,211,White,In_Combination,76
2022,CA-525,El Dorado County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,"American Indian, Alaska Native, or Indigenous",Alone,14
2022,CA-525,El Dorado County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,"American Indian, Alaska Native, or Indigenous",In_Combination,17
2022,CA-525,El Dorado County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Asian or Asian American,Alone,*
2022,CA-525,El Dorado County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Asian or Asian American,In_Combination,*
2022,CA-525,El Dorado County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,"Black, African American or African",Alone,21
2022,CA-525,El Dorado County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,"Black, African American or African",In_Combination,11
2022,CA-525,El Dorado County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Hispanic/Latina/e/o,Alone,*
2022,CA-525,El Dorado County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Hispanic/Latina/e/o,In_Combination,67
2022,CA-525,El Dorado County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-525,El Dorado County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-525,El Dorado County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,White,Alone,341
2022,CA-525,El Dorado County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,White,In_Combination,76
2022,CA-525,El Dorado County CoC,Transgender,*,"American Indian, Alaska Native, or Indigenous",Alone,14
2022,CA-525,El Dorado County CoC,Transgender,*,"American Indian, Alaska Native, or Indigenous",In_Combination,17
2022,CA-525,El Dorado County CoC,Transgender,*,Asian or Asian American,Alone,*
2022,CA-525,El Dorado County CoC,Transgender,*,Asian or Asian American,In_Combination,*
2022,CA-525,El Dorado County CoC,Transgender,*,"Black, African American or African",Alone,21
2022,CA-525,El Dorado County CoC,Transgender,*,"Black, African American or African",In_Combination,11
2022,CA-525,El Dorado County CoC,Transgender,*,Hispanic/Latina/e/o,Alone,*
2022,CA-525,El Dorado County CoC,Transgender,*,Hispanic/Latina/e/o,In_Combination,67
2022,CA-525,El Dorado County CoC,Transgender,*,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-525,El Dorado County CoC,Transgender,*,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-525,El Dorado County CoC,Transgender,*,White,Alone,341
2022,CA-525,El Dorado County CoC,Transgender,*,White,In_Combination,76
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Man,429,"American Indian, Alaska Native, or Indigenous",Alone,17
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Man,429,"American Indian, Alaska Native, or Indigenous",In_Combination,50
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Man,429,Asian or Asian American,Alone,*
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Man,429,Asian or Asian American,In_Combination,*
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Man,429,"Black, African American or African",Alone,15
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Man,429,"Black, African American or African",In_Combination,15
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Man,429,Hispanic/Latina/e/o,Alone,*
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Man,429,Hispanic/Latina/e/o,In_Combination,183
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Man,429,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Man,429,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Man,429,White,Alone,694
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Man,429,White,In_Combination,193
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Woman,529,"American Indian, Alaska Native, or Indigenous",Alone,17
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Woman,529,"American Indian, Alaska Native, or Indigenous",In_Combination,50
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Woman,529,Asian or Asian American,Alone,*
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Woman,529,Asian or Asian American,In_Combination,*
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Woman,529,"Black, African American or African",Alone,15
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Woman,529,"Black, African American or African",In_Combination,15
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Woman,529,Hispanic/Latina/e/o,Alone,*
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Woman,529,Hispanic/Latina/e/o,In_Combination,183
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Woman,529,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Woman,529,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Woman,529,White,Alone,694
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Woman,529,White,In_Combination,193
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Questioning,*,"American Indian, Alaska Native, or Indigenous",Alone,17
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Questioning,*,"American Indian, Alaska Native, or Indigenous",In_Combination,50
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Questioning,*,Asian or Asian American,Alone,*
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Questioning,*,Asian or Asian American,In_Combination,*
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Questioning,*,"Black, African American or African",Alone,15
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Questioning,*,"Black, African American or African",In_Combination,15
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Questioning,*,Hispanic/Latina/e/o,Alone,*
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Questioning,*,Hispanic/Latina/e/o,In_Combination,183
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Questioning,*,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Questioning,*,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Questioning,*,White,Alone,694
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Questioning,*,White,In_Combination,193
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Transgender,*,"American Indian, Alaska Native, or Indigenous",Alone,17
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Transgender,*,"American Indian, Alaska Native, or Indigenous",In_Combination,50
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Transgender,*,Asian or Asian American,Alone,*
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Transgender,*,Asian or Asian American,In_Combination,*
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Transgender,*,"Black, African American or African",Alone,15
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Transgender,*,"Black, African American or African",In_Combination,15
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Transgender,*,Hispanic/Latina/e/o,Alone,*
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Transgender,*,Hispanic/Latina/e/o,In_Combination,183
